File      ,14-00-46.CSV,,,,,,,,,
Site Name      ,HUTHL-A,,,,,,,,,
Start,12/03/2024 14:00,,,,,,,,,
Stop,13/03/2024 09:31,,,,,,,,,
Pipe Material,Cast Iron,,,,,,,,,
Pipe O.D.     ,173,mm,,,,,,,,
Wall Thickness     ,8.5,mm,,,,,,,,
Pipe Liner,None,,,,,,,,,
Liner Thickness     ,0,mm,,,,,,,,
Fluid      ,Water,,,,,,,,,
Averaging,30,s,,,,,,,,
Interval,60,s,,,,,,,,
Records,1172,,,,,,,,,
FlowMin,0,,,,,,,,,
FlowMax,12.161,,,,,,,,,
AmplitudeMin,0,,,,,,,,,
AmplitudeMax,0.03,,,,,,,,,
Sound SpeedMin,0,,,,,,,,,
Sound SpeedMax,1444.522,,,,,,,,,
Errors,46,,,,,,,,,
Last Error,1,,,,,,,,,
                                                                                                      ,V01,5,100,2,6,8,9,21/07/2023 12:54,0,0
Date[Day/Month/Year] Time[Hour:Min:Secs],Flow[l/s],Sound Speed[m/s],+ve Totaliser[l],-ve Totaliser[l],,,,,,
28/11/2023 20:48,178.77,,,,,,,,,
28/11/2023 20:49,179.82,,,,,,,,,
28/11/2023 20:50,176,,,,,,,,,
28/11/2023 20:51,179.3,,,,,,,,,
28/11/2023 20:52,179.04,,,,,,,,,
28/11/2023 20:53,177.67,,,,,,,,,
28/11/2023 20:54,176.97,,,,,,,,,
28/11/2023 20:55,178.9,,,,,,,,,
28/11/2023 20:56,175.65,,,,,,,,,
28/11/2023 20:57,177.92,,,,,,,,,
28/11/2023 20:58,177.27,,,,,,,,,
28/11/2023 20:59,177.27,,,,,,,,,
28/11/2023 21:00,178.83,,,,,,,,,
28/11/2023 21:01,181.87,,,,,,,,,
28/11/2023 21:02,181.14,,,,,,,,,
28/11/2023 21:03,179.92,,,,,,,,,
28/11/2023 21:04,180.97,,,,,,,,,
28/11/2023 21:05,180.15,,,,,,,,,
28/11/2023 21:06,179.34,,,,,,,,,
28/11/2023 21:07,179.98,,,,,,,,,
28/11/2023 21:08,178.61,,,,,,,,,
28/11/2023 21:09,180.86,,,,,,,,,
28/11/2023 21:10,180.73,,,,,,,,,
28/11/2023 21:11,181.92,,,,,,,,,
28/11/2023 21:12,184.05,,,,,,,,,
28/11/2023 21:13,177.1,,,,,,,,,
28/11/2023 21:14,180.61,,,,,,,,,
28/11/2023 21:15,182.91,,,,,,,,,
28/11/2023 21:16,179.51,,,,,,,,,
28/11/2023 21:17,183.51,,,,,,,,,
28/11/2023 21:18,179.88,,,,,,,,,
28/11/2023 21:19,180.43,,,,,,,,,
28/11/2023 21:20,181.37,,,,,,,,,
28/11/2023 21:21,180.24,,,,,,,,,
28/11/2023 21:22,180.95,,,,,,,,,
28/11/2023 21:23,177.36,,,,,,,,,
28/11/2023 21:24,182.62,,,,,,,,,
28/11/2023 21:25,184.6,,,,,,,,,
28/11/2023 21:26,182.01,,,,,,,,,
28/11/2023 21:27,180.97,,,,,,,,,
28/11/2023 21:28,180.64,,,,,,,,,
28/11/2023 21:29,182.42,,,,,,,,,
28/11/2023 21:30,181.71,,,,,,,,,
28/11/2023 21:31,178.98,,,,,,,,,
28/11/2023 21:32,183.09,,,,,,,,,
28/11/2023 21:33,182.52,,,,,,,,,
28/11/2023 21:34,180.09,,,,,,,,,
28/11/2023 21:35,186.54,,,,,,,,,
28/11/2023 21:36,181.46,,,,,,,,,
28/11/2023 21:37,180.89,,,,,,,,,
28/11/2023 21:38,178.46,,,,,,,,,
28/11/2023 21:39,180.46,,,,,,,,,
28/11/2023 21:40,181.92,,,,,,,,,
28/11/2023 21:41,177.36,,,,,,,,,
28/11/2023 21:42,179.33,,,,,,,,,
28/11/2023 21:43,181.94,,,,,,,,,
28/11/2023 21:44,181.98,,,,,,,,,
28/11/2023 21:45,179.67,,,,,,,,,
28/11/2023 21:46,179.17,,,,,,,,,
28/11/2023 21:47,177.22,,,,,,,,,
28/11/2023 21:48,182.21,,,,,,,,,
28/11/2023 21:49,179.43,,,,,,,,,
28/11/2023 21:50,179.28,,,,,,,,,
28/11/2023 21:51,175.63,,,,,,,,,
28/11/2023 21:52,182.42,,,,,,,,,
28/11/2023 21:53,182.78,,,,,,,,,
28/11/2023 21:54,176.65,,,,,,,,,
28/11/2023 21:55,172.7,,,,,,,,,
28/11/2023 21:56,176.21,,,,,,,,,
28/11/2023 21:57,187.23,,,,,,,,,
28/11/2023 21:58,184.28,,,,,,,,,
28/11/2023 21:59,181.21,,,,,,,,,
28/11/2023 22:00,179.39,,,,,,,,,
28/11/2023 22:01,178.29,,,,,,,,,
28/11/2023 22:02,180.63,,,,,,,,,
28/11/2023 22:03,181.17,,,,,,,,,
28/11/2023 22:04,182.47,,,,,,,,,
28/11/2023 22:05,183.65,,,,,,,,,
28/11/2023 22:06,183.49,,,,,,,,,
28/11/2023 22:07,181.28,,,,,,,,,
28/11/2023 22:08,180.1,,,,,,,,,
28/11/2023 22:09,183.45,,,,,,,,,
28/11/2023 22:10,182.62,,,,,,,,,
28/11/2023 22:11,181.3,,,,,,,,,
28/11/2023 22:12,184.73,,,,,,,,,
28/11/2023 22:13,182.81,,,,,,,,,
28/11/2023 22:14,183.94,,,,,,,,,
28/11/2023 22:15,185.49,,,,,,,,,
28/11/2023 22:16,177.7,,,,,,,,,
28/11/2023 22:17,178.29,,,,,,,,,
28/11/2023 22:18,182.12,,,,,,,,,
28/11/2023 22:19,184.63,,,,,,,,,
28/11/2023 22:20,175.35,,,,,,,,,
28/11/2023 22:21,178.33,,,,,,,,,
28/11/2023 22:22,186.14,,,,,,,,,
28/11/2023 22:23,183.26,,,,,,,,,
28/11/2023 22:24,177.79,,,,,,,,,
28/11/2023 22:25,178.35,,,,,,,,,
28/11/2023 22:26,184.51,,,,,,,,,
28/11/2023 22:27,185.62,,,,,,,,,
28/11/2023 22:28,181.67,,,,,,,,,
28/11/2023 22:29,181.92,,,,,,,,,
28/11/2023 22:30,179.82,,,,,,,,,
28/11/2023 22:31,181.11,,,,,,,,,
28/11/2023 22:32,182.7,,,,,,,,,
28/11/2023 22:33,185.56,,,,,,,,,
28/11/2023 22:34,184.9,,,,,,,,,
28/11/2023 22:35,182.09,,,,,,,,,
28/11/2023 22:36,183.9,,,,,,,,,
28/11/2023 22:37,182.46,,,,,,,,,
28/11/2023 22:38,182.77,,,,,,,,,
28/11/2023 22:39,182.14,,,,,,,,,
28/11/2023 22:40,182.76,,,,,,,,,
28/11/2023 22:41,183.65,,,,,,,,,
28/11/2023 22:42,180.38,,,,,,,,,
28/11/2023 22:43,181.01,,,,,,,,,
28/11/2023 22:44,180.96,,,,,,,,,
28/11/2023 22:45,182.63,,,,,,,,,
28/11/2023 22:46,183.91,,,,,,,,,
28/11/2023 22:47,179.49,,,,,,,,,
28/11/2023 22:48,181.33,,,,,,,,,
28/11/2023 22:49,183.08,,,,,,,,,
28/11/2023 22:50,184.16,,,,,,,,,
28/11/2023 22:51,181.96,,,,,,,,,
28/11/2023 22:52,184.09,,,,,,,,,
28/11/2023 22:53,180.79,,,,,,,,,
28/11/2023 22:54,182.19,,,,,,,,,
28/11/2023 22:55,180.5,,,,,,,,,
28/11/2023 22:56,185.4,,,,,,,,,
28/11/2023 22:57,183,,,,,,,,,
